REF,AAA-System,AAAAlloys,AAAAAAProcessing Condition,PHASE,Phase,H    ev/atom,Hf  kJ/mol,Hmix,Smix/R,Delta,HV,Modulus (GPa),yield(MPa),compressive stregth,Ε(%),Ag,Al,Au,B,Be,C,Ca,Ce,Co,Cr,Cu,Dy,Er,Fe,Ga,Gd,Ge,Hf,La,Li,Lu,Mg,Mn,Mo,Nb,Nd,Ni,Pd,Pr,Rh,Ru,Sc,Si,Sm,Sn,Sr,Ta,Tb,Ti,Tm,V,W,Y,Yb,Zn,Zr
61,Al-Co-Cr-Fe-Ni-Ti,Al0.2Co1.5CrFeNi1.5Ti,AC+1100/4h/AC+800/10h/AC,SS+IM,FCC+D024,-0.306,-29.52,-16.9615,-1.68027385,6.45605898,717,,,,,0,0.032258065,0,0,0,0,,,0.241935484,0.161290323,0,0,,0.161290323,,0,0,0,,0,0,0,0,0,0,0,0.241935484,0,,0,0,0,0,0,0,,0,0,0.161290323,0,0,0,0,,0,0
61,Al-Co-Cr-Fe-Ni-Ti,Al0.2Co1.5CrFeNi1.5Ti0.5,AC+1100/4h/AC+800/10h/AC,SS,FCC,-0.244,-23.54,-12.4038,-1.644337376,5.341798245,487,,,,,0,0.035087719,0,0,0,0,,,0.263157895,0.175438596,0,0,,0.175438596,,0,0,0,,0,0,0,0,0,0,0,0.263157895,0,,0,0,0,0,0,0,,0,0,0.087719298,0,0,0,0,,0,0
61,Co-Cr-Fe-Ni-Ti,Co1.5CrFeNi1.5Ti,AC+1100/4h/AC+800/10h/AC,SS+IM,FCC+D024,-0.264,-25.47,-15.6111,-1.589026915,6.247995391,654,,,,,0,0,0,0,0,0,,,0.25,0.166666667,0,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.25,0,,0,0,0,0,0,0,,0,0,0.166666667,0,0,0,0,,0,0
61,Co-Cr-Fe-Ni-Ti,Co1.5CrFeNi1.5Ti0.5,AC+1100/4h/AC+800/10h/AC,SS+IM,FCC+D024,-0.205,-19.78,-10.7438,-1.546598686,4.885035952,509,,,,,0,0,0,0,0,0,,,0.272727273,0.181818182,0,0,,0.181818182,,0,0,0,,0,0,0,0,0,0,0,0.272727273,0,,0,0,0,0,0,0,,0,0,0.090909091,0,0,0,0,,0,0
83,Al-Cr-Mo-Nb-Ti,AlCrMoNbTi,AC+1100/Deformed,IM,Laves+Unknown,-0.252,-24.31,-13.6,-1.609437912,5.494041973,,,,,,0,0.2,0,0,0,0,,,0,0.2,0,0,,0,,0,0,0,,0,0,0,0,0.2,0.2,0,0,0,,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,,0,0
83,Al-Cr-Mo-Nb-Ti,AlCrMoNbTi,AC+11300/20h/FC,SS+IM,BCC+Unknown,-0.252,-24.31,-13.6,-1.609437912,5.494041973,,,,,,0,0.2,0,0,0,0,,,0,0.2,0,0,,0,,0,0,0,,0,0,0,0,0.2,0.2,0,0,0,,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,,0,0
83,Al-Cr-Mo-Nb-Ti,AlCrMoNbTi,AC+1200/20h/FC,SS+IM,BCC+Laves+Unknown,-0.252,-24.31,-13.6,-1.609437912,5.494041973,,,,,,0,0.2,0,0,0,0,,,0,0.2,0,0,,0,,0,0,0,,0,0,0,0,0.2,0.2,0,0,0,,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,,0,0
125,Co-Cr-Fe-Mn-Ni,CoCrFeMnNi,AC+1200/24h/WQ,SS,FCC,-0.063,-6.08,-4.16,-1.609437912,3.269463577,,,,,,0,0,0,0,0,0,,,0.2,0.2,0,0,,0.2,,0,0,0,,0,0,0,0.2,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
125,Co-Cr-Fe-Ni,CoCrFeNi,AC+1200/24h/WQ,SS,FCC,-0.053,-5.11,-3.75,-1.386294361,0.302115885,,,,,,0,0,0,0,0,0,,,0.25,0.25,0,0,,0.25,,0,0,0,,0,0,0,0,0,0,0,0.25,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
125,Co-Cr-Ni,CoCrNi,AC+1200/24h/WQ,SS,FCC,-0.019,-1.83,-4.8889,-1.098612289,0.164559904,,,,,,0,0,0,0,0,0,,,0.333333333,0.333333333,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,0.333333333,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
125,Co-Fe-Ni,CoFeNi,AC+1200/24h/WQ,SS,FCC,-0.071,-6.85,-1.3333,-1.098612289,0.327647103,,,,,,0,0,0,0,0,0,,,0.333333333,0,0,0,,0.333333333,,0,0,0,,0,0,0,0,0,0,0,0.333333333,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
125,Cr-Fe-Ni,CrFeNi,AC+1200/24h/WQ,SS,FCC+BCC,-0.046,-4.44,-4.4444,-1.098612289,0.264975775,,,,,,0,0,0,0,0,0,,,0,0.333333333,0,0,,0.333333333,,0,0,0,,0,0,0,0,0,0,0,0.333333333,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
135,Cr-Fe-Mn-Ni,Cr0.66FeMnNi,AC+1200/24h/WQ,SS,FCC,-0.041,-3.96,-4.1685,-1.372392162,3.684861172,,,,,,0,0,0,0,0,0,,,0,0.180327869,0,0,,0.273224044,,0,0,0,,0,0,0,0.273224044,0,0,0,0.273224044,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
135,Cr-Fe-Mn-Ni,Cr0.66FeMnNi,AC+1200/24h/WQ+CR(86%,SS,FCC,-0.041,-3.96,-4.1685,-1.372392162,3.684861172,,,,,,0,0,0,0,0,0,,,0,0.180327869,0,0,,0.273224044,,0,0,0,,0,0,0,0.273224044,0,0,0,0.273224044,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
135,Cr-Fe-Mn-Ni,Cr0.66FeMnNi,AC+1200/24h/WQ+CR(86%)+900/1h,SS,FCC,-0.041,-3.96,-4.1685,-1.372392162,3.684861172,,,,,,0,0,0,0,0,0,,,0,0.180327869,0,0,,0.273224044,,0,0,0,,0,0,0,0.273224044,0,0,0,0.273224044,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
12,Al-Co-Cr-Cu-Fe-Ni,Al0.2CoCrCu0.2FeNi2,AC+1200/24h+CR(93%)+700/20h/WQ,SS+IM,FCC+L12,-0.11,-10.61,-4.5322,-1.548895399,2.824424341,,,719,1048,30.4,0,0.037037037,0,0,0,0,,,0.185185185,0.185185185,0.037037037,0,,0.185185185,,0,0,0,,0,0,0,0,0,0,0,0.37037037,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
12,Al-Co-Cr-Cu-Fe-Ni,Al0.2CoCrCu0.2FeNi2,AC+1200/24h+CR(93%)+800/1h/WQ,SS,FCC,-0.11,-10.61,-4.5322,-1.548895399,2.824424341,,,460,732,31.7,0,0.037037037,0,0,0,0,,,0.185185185,0.185185185,0.037037037,0,,0.185185185,,0,0,0,,0,0,0,0,0,0,0,0.37037037,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
110,Co-Cr-Fe-Mn-Ni,CoCrFeMnNi,AC+1200/48h+HPT,SS,FCC,-0.063,-6.08,-4.16,-1.609437912,3.269463577,520,,,,,0,0,0,0,0,0,,,0.2,0.2,0,0,,0.2,,0,0,0,,0,0,0,0.2,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
110,Co-Cr-Fe-Mn-Ni,CoCrFeMnNi,AC+1200/48h+HPT+450/15h,SS+IM,BCC+FCC+2IM,-0.063,-6.08,-4.16,-1.609437912,3.269463577,850,,,,,0,0,0,0,0,0,,,0.2,0.2,0,0,,0.2,,0,0,0,,0,0,0,0.2,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
110,Co-Cr-Fe-Mn-Ni,CoCrFeMnNi,AC+1200/48h+HPT+450/1h,SS+IM,BCC+FCC+IM,-0.063,-6.08,-4.16,-1.609437912,3.269463577,630,,,,,0,0,0,0,0,0,,,0.2,0.2,0,0,,0.2,,0,0,0,,0,0,0,0.2,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
110,Co-Cr-Fe-Mn-Ni,CoCrFeMnNi,AC+1200/48h+HPT+450/5min,SS+IM,BCC+FCC+IM,-0.063,-6.08,-4.16,-1.609437912,3.269463577,628,,,,,0,0,0,0,0,0,,,0.2,0.2,0,0,,0.2,,0,0,0,,0,0,0,0.2,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
110,Co-Cr-Fe-Mn-Ni,CoCrFeMnNi,AC+1200/48h+HPT+600/1h,SS+IM,FCC+IM,-0.063,-6.08,-4.16,-1.609437912,3.269463577,480,,,,,0,0,0,0,0,0,,,0.2,0.2,0,0,,0.2,,0,0,0,,0,0,0,0.2,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
110,Co-Cr-Fe-Mn-Ni,CoCrFeMnNi,AC+1200/48h+HPT+700/1h,SS+IM,FCC+IM,-0.063,-6.08,-4.16,-1.609437912,3.269463577,350,,,,,0,0,0,0,0,0,,,0.2,0.2,0,0,,0.2,,0,0,0,,0,0,0,0.2,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
110,Co-Cr-Fe-Mn-Ni,CoCrFeMnNi,AC+1200/48h+HPT+800/1h,SS,FCC,-0.063,-6.08,-4.16,-1.609437912,3.269463577,173,,,,,0,0,0,0,0,0,,,0.2,0.2,0,0,,0.2,,0,0,0,,0,0,0,0.2,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
83,Al-Cr-Mo-Nb-Ti,AlCrMoNbTi,AC+1200/Deformed,IM,Laves+Unknown,-0.252,-24.31,-13.6,-1.609437912,5.494041973,,,,,,0,0.2,0,0,0,0,,,0,0.2,0,0,,0,,0,0,0,,0,0,0,0,0.2,0.2,0,0,0,,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,,0,0
104,Co-Cr-Cu-Fe-Ni,CoCrCu0.5FeNi,AC+1250/24h,SS,3FCC,-0.047,-4.53,0.4938,-1.58109375,0.835312488,157,,,,,0,0,0,0,0,0,,,0.222222222,0.222222222,0.111111111,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
105,Co-Cr-Cu-Fe-Ni,CoCrCu0.5FeNi,AC+1250/24h/WQ,SS+IM,2FCC+IM,-0.047,-4.53,0.4938,-1.58109375,0.835312488,162,,,,,0,0,0,0,0,0,,,0.222222222,0.222222222,0.111111111,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
104,Co-Cr-Cu-Fe-Ni,CoCrCu0.5FeNi,AC+1350/24h,SS,2FCC,-0.047,-4.53,0.4938,-1.58109375,0.835312488,156,,,,,0,0,0,0,0,0,,,0.222222222,0.222222222,0.111111111,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
105,Co-Cr-Cu-Fe-Ni,CoCrCu0.5FeNi,AC+1350/24h/WQ,SS+IM,2FCC+IM,-0.047,-4.53,0.4938,-1.58109375,0.835312488,166,,,,,0,0,0,0,0,0,,,0.222222222,0.222222222,0.111111111,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
137,Cr-Hf-Nb-Ti-Zr,CrHfNbTiZr,AC+300/10min,SS+IM,BCC+2Laves,-0.045,-4.34,-4,-1.609437912,8.626538583,466,,1420,1885,4.2,0,0,0,0,0,0,,,0,0.2,0,0,,0,,0,0,0.2,,0,0,0,0,0,0.2,0,0,0,,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,,0,0.2
137,Hf-Nb-Ti-V-Zr,HfNbTiVZr,AC+300/10min,SS,BCC,-0.009,-0.87,0.16,-1.609437912,7.067352431,392.6,,1120,1376,30,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.2,,0,0,0,0,0,0.2,0,0,0,,0,0,0,0,0,0,,0,0,0.2,0,0.2,0,0,,0,0.2
104,Co-Cr-Cu-Fe-Ni,CoCrCu0.5FeNi,AC+350/24h,SS,3FCC,-0.047,-4.53,0.4938,-1.58109375,0.835312488,142,,,,,0,0,0,0,0,0,,,0.222222222,0.222222222,0.111111111,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
53,Al-Co-Cr-Fe-Ni,Al0.5CoCrFeNi,AC+350/24h/WQ,SS,2BCC+FCC,-0.207,-19.97,-9.0864,-1.58109375,4.602314541,285,,,,,0,0.111111111,0,0,0,0,,,0.222222222,0.222222222,0,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
105,Co-Cr-Cu-Fe-Ni,CoCrCu0.5FeNi,AC+350/24h/WQ,SS,3FCC,-0.047,-4.53,0.4938,-1.58109375,0.835312488,160,,,,,0,0,0,0,0,0,,,0.222222222,0.222222222,0.111111111,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
137,Cr-Hf-Nb-Ti-Zr,CrHfNbTiZr,AC+500/10min,SS+IM,BCC+2Laves,-0.045,-4.34,-4,-1.609437912,8.626538583,479.2,,1457,1908,2.2,0,0,0,0,0,0,,,0,0.2,0,0,,0,,0,0,0.2,,0,0,0,0,0,0.2,0,0,0,,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,,0,0.2
137,Hf-Nb-Ti-V-Zr,HfNbTiVZr,AC+500/10min,SS,BCC,-0.009,-0.87,0.16,-1.609437912,7.067352431,389.5,,1253,1393,38,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.2,,0,0,0,0,0,0.2,0,0,0,,0,0,0,0,0,0,,0,0,0.2,0,0.2,0,0,,0,0.2
104,Co-Cr-Cu-Fe-Ni,CoCrCu0.5FeNi,AC+500/24h,SS,3FCC,-0.047,-4.53,0.4938,-1.58109375,0.835312488,169,,,,,0,0,0,0,0,0,,,0.222222222,0.222222222,0.111111111,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
53,Al-Co-Cr-Fe-Ni,Al0.5CoCrFeNi,AC+500/24h/WQ,SS,2BCC+FCC,-0.207,-19.97,-9.0864,-1.58109375,4.602314541,274,,,,,0,0.111111111,0,0,0,0,,,0.222222222,0.222222222,0,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
105,Co-Cr-Cu-Fe-Ni,CoCrCu0.5FeNi,AC+500/24h/WQ,SS,3FCC,-0.047,-4.53,0.4938,-1.58109375,0.835312488,153,,,,,0,0,0,0,0,0,,,0.222222222,0.222222222,0.111111111,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
88,Al-Cu-Fe-Ni-Ti,AlCuFeNiTi,AC+500/30min,SS,2FCC,-0.448,-43.23,-17.6,-1.609437912,7.162214461,365,,1158,1670,5.8,0,0.2,0,0,0,0,,,0,0,0.2,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,,0,0
88,Al-Cu-Fe-Ni-Ti,Al1.125CuFe0.75NiTi1.125 ,AC+500/30min,SS,2FCC,-0.469,-45.25,-19.955,-1.599587857,7.168103603,434,,1065,1210,1.8,0,0.225,0,0,0,0,,,0,0,0.2,0,,0.15,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0.225,0,0,0,0,,0,0
88,Al-Cu-Ni-Ti,AlCuNiTi,AC+500/30min,SS,FCC,-0.492,-47.47,-23.25,-1.386294361,6.924399486,521,,284,498,0.67,0,0.25,0,0,0,0,,,0,0,0.25,0,,0,,0,0,0,,0,0,0,0,0,0,0,0.25,0,,0,0,0,0,0,0,,0,0,0.25,0,0,0,0,,0,0
33,Al-Co-Cr-Cu-Fe-Ni,AlCoCrCuFeNi,AC+500/5h,SS,BCC+FCC,-0.538,-51.91,-4.7778,-1.791759469,5.281130599,,,1760,,2.6,0,0.166666667,0,0,0,0,,,0.166666667,0.166666667,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
33,Al-Co-Cr-Cu-Fe-Ni,AlCoCrCuFeNi,AC+600/5h,SS,BCC+FCC,-0.538,-51.91,-4.7778,-1.791759469,5.281130599,,,1780,,4.8,0,0.166666667,0,0,0,0,,,0.166666667,0.166666667,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
123,Co-Cr-Fe-Ni-Ti,CoCrFeNiTi0.5,AC+600/6h/FC,SS+IM,FCC+C14+IM+��,-0.208,-20.07,-11.5556,-1.58109375,5.331036033,532.6,,,,,0,0,0,0,0,0,,,0.222222222,0.222222222,0,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0.111111111,0,0,0,0,,0,0
33,Al-Co-Cr-Cu-Fe-Ni,AlCoCrCuFeNi,AC+645/5h,SS,BCC+FCC,-0.538,-51.91,-4.7778,-1.791759469,5.281130599,,,1750,,6.2,0,0.166666667,0,0,0,0,,,0.166666667,0.166666667,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
104,Co-Cr-Cu-Fe-Ni,CoCrCu0.5FeNi,AC+650/24h,SS,3FCC,-0.047,-4.53,0.4938,-1.58109375,0.835312488,163,,,,,0,0,0,0,0,0,,,0.222222222,0.222222222,0.111111111,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
53,Al-Co-Cr-Fe-Ni,Al0.5CoCrFeNi,AC+650/24h/WQ,SS,2BCC+FCC,-0.207,-19.97,-9.0864,-1.58109375,4.602314541,275,,,,,0,0.111111111,0,0,0,0,,,0.222222222,0.222222222,0,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
105,Co-Cr-Cu-Fe-Ni,CoCrCu0.5FeNi,AC+650/24h/WQ,SS,3FCC,-0.047,-4.53,0.4938,-1.58109375,0.835312488,162,,,,,0,0,0,0,0,0,,,0.222222222,0.222222222,0.111111111,0,,0.222222222,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
137,Cr-Hf-Nb-Ti-Zr,CrHfNbTiZr,AC+700/10min,SS+IM,BCC+2Laves,-0.045,-4.34,-4,-1.609437912,8.626538583,489.4,,1322,1726,1.4,0,0,0,0,0,0,,,0,0.2,0,0,,0,,0,0,0.2,,0,0,0,0,0,0.2,0,0,0,,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,,0,0.2
137,Hf-Nb-Ti-V-Zr,HfNbTiVZr,AC+700/10min,SS,BCC,-0.009,-0.87,0.16,-1.609437912,7.067352431,393.6,,1140,1463,29.7,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.2,,0,0,0,0,0,0.2,0,0,0,,0,0,0,0,0,0,,0,0,0.2,0,0.2,0,0,,0,0.2
42,Al-Co-Cr-Fe-Mo-Ni,Al0.3CoCrFeMo0.1Ni,AC+700/144h/WQ,SS+IM,FCC+B2+��,-0.154,-14.86,-7.2624,-1.616025075,3.903310453,306,,,,,0,0.068181818,0,0,0,0,,,0.227272727,0.227272727,0,0,,0.227272727,,0,0,0,,0,0,0,0,0.022727273,0,0,0.227272727,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
42,Al-Co-Cr-Fe-Ni,Al0.3CoCrFeNi,AC+700/144h/WQ,SS+IM,FCC+B2,-0.154,-14.86,-7.2688,-1.542613125,3.757552155,246,,,,,0,0.069767442,0,0,0,0,,,0.23255814,0.23255814,0,0,,0.23255814,,0,0,0,,0,0,0,0,0,0,0,0.23255814,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
39,Al-Co-Cr-Fe-Mn-Ni-V,Al0.4CoCrFeMnNiV,AC+700/20h,IM,��,-0.215,-20.74,-10.4297,-1.913566161,4.32080279,,,,,,0,0.0625,0,0,0,0,,,0.15625,0.15625,0,0,,0.15625,,0,0,0,,0,0,0,0.15625,0,0,0,0.15625,0,,0,0,0,0,0,0,,0,0,0,0,0.15625,0,0,,0,0
39,Al-Co-Cr-Fe-Mn-Ni-V,AlCo1.5Cr2Fe1.5Mn2NiV,AC+700/20h,IM,��,-0.222,-21.42,-10.15,-1.903686688,4.83795638,,,,,,0,0.1,0,0,0,0,,,0.15,0.2,0,0,,0.15,,0,0,0,,0,0,0,0.2,0,0,0,0.1,0,,0,0,0,0,0,0,,0,0,0,0,0.1,0,0,,0,0
39,Al-Co-Cr-Fe-Mn-Ni-V,AlCo0.5Cr0.5Fe0.5MnNiV,AC+700/20h,SS,BCC,-0.368,-35.51,-16.2645,-1.893788232,5.299824731,,,,,,0,0.181818182,0,0,0,0,,,0.090909091,0.090909091,0,0,,0.090909091,,0,0,0,,0,0,0,0.181818182,0,0,0,0.181818182,0,,0,0,0,0,0,0,,0,0,0,0,0.181818182,0,0,,0,0
39,Al-Co-Cr-Fe-Mn-Ni-V,AlCo0.5Cr0.5Fe0.5MnNiV0.5,AC+700/20h,SS,BCC,-0.351,-33.87,-15.96,-1.886696785,5.559263955,,,,,,0,0.2,0,0,0,0,,,0.1,0.1,0,0,,0.1,,0,0,0,,0,0,0,0.2,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0.1,0,0,,0,0
39,Al-Cr-Fe-Ni-Ti-V,Al0.5CrFeNiTiV,AC+700/20h,IM,C15+L21,-0.378,-36.47,-18.843,-1.767761472,6.729941397,,,,,,0,0.090909091,0,0,0,0,,,0,0.181818182,0,0,,0.181818182,,0,0,0,,0,0,0,0,0,0,0,0.181818182,0,,0,0,0,0,0,0,,0,0,0.181818182,0,0.181818182,0,0,,0,0
39,Co-Cr-Fe-Mn-Ni,CoCr0.75FeMn0.75Ni,AC+700/20h,SS,FCC,-0.068,-6.56,-4.0741,-1.599971421,3.061662785,,,,,,0,0,0,0,0,0,,,0.222222222,0.166666667,0,0,,0.222222222,,0,0,0,,0,0,0,0.166666667,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
39,Co-Cr-Fe-Mn-Ni,Co0.5CrFeMn1.5Ni,AC+700/20h,SS+IM,FCC+��,-0.049,-4.73,-4.04,-1.557113098,3.733717591,,,,,,0,0,0,0,0,0,,,0.1,0.2,0,0,,0.2,,0,0,0,,0,0,0,0.3,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
39,Al-Cr-Fe-Mn-Ni,Al1.2CrFe1.5MnNi0.5,AC+700/20h,SS+IM,BCC+B2,-0.239,-23.06,-11.287,-1.556272099,6.030035463,,,,,,0,0.230769231,0,0,0,0,,,0,0.192307692,0,0,,0.288461538,,0,0,0,,0,0,0,0.192307692,0,0,0,0.096153846,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
39,Al-Cr-Fe-Mn-Ni,Al0.8CrFe1.5MnNi0.5,AC+700/20h,SS,BCC,-0.191,-18.43,-9.3229,-1.551301495,5.637923602,,,,,,0,0.166666667,0,0,0,0,,,0,0.208333333,0,0,,0.3125,,0,0,0,,0,0,0,0.208333333,0,0,0,0.104166667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
39,Al-Co-Cr-Fe-Ni,Al0.3CoCrFeNi,AC+700/20h,SS,FCC,-0.154,-14.86,-7.2688,-1.542613125,3.757552155,,,,,,0,0.069767442,0,0,0,0,,,0.23255814,0.23255814,0,0,,0.23255814,,0,0,0,,0,0,0,0,0,0,0,0.23255814,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
39,Al-Cr-Fe-Mn-Ni,Al0.5CrFe1.5MnNi0.5,AC+700/20h,SS+IM,BCC+FCC+��,-0.149,-14.38,-7.2593,-1.522955068,5.163252279,,,,,,0,0.111111111,0,0,0,0,,,0,0.222222222,0,0,,0.333333333,,0,0,0,,0,0,0,0.222222222,0,0,0,0.111111111,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
39,Co-Cr-Fe-Mn-Ni,CoCrFe0.5Mn0.5Ni1.5,AC+700/20h,SS,FCC,-0.065,-6.27,-4.8395,-1.522955068,2.572796589,,,,,,0,0,0,0,0,0,,,0.222222222,0.222222222,0,0,,0.111111111,,0,0,0,,0,0,0,0.111111111,0,0,0,0.333333333,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
39,Co-Cr-Fe-Mn-Ni,Co1.5Cr0.5FeMn0.5Ni,AC+700/20h,SS,FCC,-0.066,-6.37,-3.5062,-1.522955068,2.589332471,,,,,,0,0,0,0,0,0,,,0.333333333,0.111111111,0,0,,0.222222222,,0,0,0,,0,0,0,0.111111111,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
39,Co-Cr-Fe-Mn-Ni,CoCr1.25FeMn0.25Ni,AC+700/20h,SS,FCC,-0.058,-5.6,-4.0741,-1.51910943,1.90731814,,,,,,0,0,0,0,0,0,,,0.222222222,0.277777778,0,0,,0.222222222,,0,0,0,,0,0,0,0.055555556,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
39,Al-Cr-Fe-Mn-Ni,Al0.3CrFe1.5MnNi0.5,AC+700/20h,SS,BCC+FCC,-0.107,-10.32,-5.5057,-1.481770318,4.702748665,,,,,,0,0.069767442,0,0,0,0,,,0,0.23255814,0,0,,0.348837209,,0,0,0,,0,0,0,0.23255814,0,0,0,0.11627907,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
39,Al-Co-Cr-Fe-Ni,Al0.3CoCr2FeNi,AC+700/20h,SS+IM,BCC+FCC+��,-0.125,-12.06,-6.9206,-1.474291251,3.406199114,,,,,,0,0.056603774,0,0,0,0,,,0.188679245,0.377358491,0,0,,0.188679245,,0,0,0,,0,0,0,0,0,0,0,0.188679245,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
39,Co-Cr-Fe-Ni,CoCr2FeNi,AC+700/20h,SS+IM,FCC+��,-0.042,-4.05,-4.32,-1.33217904,0.279595827,,,,,,0,0,0,0,0,0,,,0.2,0.4,0,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
39,Cr-Fe-Mn-Ni,CrFe1.5MnNi0.5,AC+700/20h,SS+IM,FCC+��,-0.019,-1.83,-2.125,-1.320888343,3.603145636,,,,,,0,0,0,0,0,0,,,0,0.25,0,0,,0.375,,0,0,0,,0,0,0,0.25,0,0,0,0.125,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
